0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,1,0.340933,0.352462,0.306606
0,4,0,0,3,1,1,2,0,0,1
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,0,4,0,1,1,0.326729,0.346543,0.326729
0,4,0,1,0,3,0,1,1,0,0
0,4,0,1,0,3,1,2,0,0,1
0,4,0,1,1,2,0,1,1,0,0
0,4,0,1,1,2,1,1,0.329897,0.340206,0.329897
0,4,0,1,1,2,1,1,0.329897,0.340206,0.329897
0,4,0,1,1,2,1,1,0.329897,0.340206,0.329897
0,4,0,1,1,2,1,1,0.329897,0.340206,0.329897
0,4,0,1,1,2,1,2,0,0,1
0,4,0,1,2,1,0,1,1,0,0
0,4,0,1,2,1,1,1,0.329897,0.340206,0.329897
0,4,0,1,2,1,1,1,0.329897,0.340206,0.329897
0,4,0,1,2,1,1,1,0.329897,0.340206,0.329897
0,4,0,1,2,1,1,1,0.329897,0.340206,0.329897
0,4,0,1,2,1,1,2,0,0,1
0,4,0,1,3,0,0,1,1,0,0
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,1,3,0,1,1,0.306606,0.352462,0.340933
0,4,0,2,0,2,0,1,1,0,0
0,4,0,2,0,2,1,2,0,0,1
0,4,0,2,1,1,0,1,1,0,0
0,4,0,2,1,1,1,1,0.329897,0.340206,0.329897
0,4,0,2,1,1,1,2,0,0,1
0,4,0,2,2,0,0,1,1,0,0
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,2,2,0,1,1,0.240022,0.387712,0.372266
0,4,0,3,0,1,0,1,1,0,0
0,4,0,3,0,1,1,2,0,0,1
0,4,0,3,1,0,0,1,1,0,0
0,4,0,3,1,0,1,1,0,0.517553,0.482447
1,0,3,0,4,0,0,1,1,0,0
1,0,3,0,4,0,1,2,0,0,1
1,1,2,0,4,0,0,1,1,0,0
1,1,2,0,4,0,1,1,0.329897,0.340206,0.329897
1,1,2,0,4,0,1,1,0.329897,0.340206,0.329897
1,1,2,0,4,0,1,1,0.329897,0.340206,0.329897
1,1,2,0,4,0,1,2,0,0,1
1,2,1,0,4,0,0,1,1,0,0
1,2,1,0,4,0,1,1,0.329897,0.340206,0.329897
1,2,1,0,4,0,1,1,0.329897,0.340206,0.329897
1,2,1,0,4,0,1,1,0.329897,0.340206,0.329897
1,2,1,0,4,0,1,1,0.329897,0.340206,0.329897
1,2,1,0,4,0,1,1,0.329897,0.340206,0.329897
1,2,1,0,4,0,1,1,0.329897,0.340206,0.329897
1,2,1,0,4,0,1,2,0,0,1
1,3,0,0,4,0,0,1,1,0,0
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,0,4,0,1,1,0.306606,0.352462,0.340933
1,3,0,1,3,0,0,0,1,0,0
1,3,0,1,3,0,0,1,1,0,0
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,1,3,0,1,1,0.28984,0.35508,0.35508
1,3,0,2,2,0,0,0,1,0,0
1,3,0,2,2,0,0,1,1,0,0
1,3,0,2,2,0,1,1,0.231426,0.384287,0.384287
1,3,0,2,2,0,1,1,0.231426,0.384287,0.384287
1,3,0,2,2,0,1,1,0.231426,0.384287,0.384287
1,3,0,2,2,0,1,1,0.231426,0.384287,0.384287
1,3,0,2,2,0,1,1,0.231426,0.384287,0.384287
1,3,0,3,1,0,0,0,1,0,0
1,3,0,3,1,0,0,1,1,0,0
1,3,0,3,1,0,1,1,0,0.5,0.5
2,0,2,0,4,0,0,1,1,0,0
2,0,2,0,4,0,1,2,0,0,1
2,1,1,0,4,0,0,1,1,0,0
2,1,1,0,4,0,1,1,0.329897,0.340206,0.329897
2,1,1,0,4,0,1,1,0.329897,0.340206,0.329897
2,1,1,0,4,0,1,2,0,0,1
2,2,0,0,4,0,0,1,1,0,0
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,0,4,0,1,1,0.240022,0.387712,0.372266
2,2,0,1,3,0,0,0,1,0,0
2,2,0,1,3,0,0,1,1,0,0
2,2,0,1,3,0,1,1,0.231426,0.384287,0.384287
2,2,0,1,3,0,1,1,0.231426,0.384287,0.384287
2,2,0,1,3,0,1,1,0.231426,0.384287,0.384287
2,2,0,1,3,0,1,1,0.231426,0.384287,0.384287
2,2,0,1,3,0,1,1,0.231426,0.384287,0.384287
2,2,0,2,2,0,0,0,1,0,0
2,2,0,2,2,0,0,1,1,0,0
2,2,0,2,2,0,1,1,0.197844,0.401078,0.401078
2,2,0,2,2,0,1,1,0.197844,0.401078,0.401078
2,2,0,2,2,0,1,1,0.197844,0.401078,0.401078
2,2,0,3,1,0,0,0,1,0,0
2,2,0,3,1,0,0,1,1,0,0
2,2,0,3,1,0,1,1,0,0.5,0.5
3,0,1,0,4,0,0,1,1,0,0
3,0,1,0,4,0,1,2,0,0,1
3,1,0,0,4,0,0,1,1,0,0
3,1,0,0,4,0,1,1,0,0.517553,0.482447
3,1,0,0,4,0,1,1,0,0.517553,0.482447
3,1,0,1,3,0,0,0,1,0,0
3,1,0,1,3,0,0,1,1,0,0
3,1,0,1,3,0,1,1,0,0.5,0.5
3,1,0,2,2,0,0,0,1,0,0
3,1,0,2,2,0,0,1,1,0,0
3,1,0,2,2,0,1,1,0,0.5,0.5
3,1,0,3,1,0,0,0,1,0,0
3,1,0,3,1,0,0,1,1,0,0
3,1,0,3,1,0,1,1,0,0.5,0.5
4,0,0,4,0,0,0,0,1,0,0
